Jul.Day,YYYY/MM/DD,Wdy,SEK/USD,CHF/USD,TWD/USD,THB/USD,TTD/USD,TND/USD,TRY/USD,AED/USD,UYU/USD,VEF/USD,VND/USD,ZMW/USD,ZMK/USD
2452240,11/26/2001,Mon,10.6171,1.6644,34.423,44.162,6.1092,1.4692,1.48174,3.6737,,0.74592,,,4100.9
2452241,11/27/2001,Tue,10.6249,1.6595,34.408,44.043,6.1103,1.4659,1.48016,3.6751,,0.74523,,,4096.1
2452242,11/28/2001,Wed,10.657,1.6483,34.39,44.093,6.1091,1.46,1.4785,3.6742,,0.74609,,,4098.1
2452243,11/29/2001,Thu,10.6716,1.6544,34.389,44.084,6.1104,1.4605,1.5028,3.676,,0.74651,,,3999.5
2452244,11/30/2001,Fri,10.6708,1.6404,34.416,43.905,6.1207,1.4473,1.48007,3.6707,,0.7467,,,3962.6
2452247,12/3/2001,Mon,10.7211,1.6551,34.411,43.986,6.0592,1.458,1.48476,3.6709,,0.74692,,,3959.8
2452248,12/4/2001,Tue,10.6597,1.654,34.412,44.079,6.1203,1.458,1.4758,3.6756,,0.748,,,3975.1
2452249,12/5/2001,Wed,10.6032,1.6639,34.408,43.955,6.1192,1.4623,1.45304,3.6667,,0.74864,,,3782.3
2452250,12/6/2001,Thu,10.4973,1.6545,34.411,43.883,6.1207,1.4557,1.45796,3.6828,,0.74938,,,3782.4
2452251,12/7/2001,Fri,10.4548,1.6592,34.407,43.812,6.1207,1.4578,1.45251,3.6665,,0.74948,,,3756.4
2452254,12/10/2001,Mon,10.508,1.6673,34.408,43.866,6.1198,1.46,1.44523,3.6728,,0.75014,,,3773.3
2452255,12/11/2001,Tue,10.5117,1.6579,34.412,43.743,6.1203,1.458,1.4407,3.6836,,0.7499,,,3885.7
2452256,12/12/2001,Wed,10.492,1.6492,34.412,43.702,6.1196,1.4531,1.42575,3.6694,,0.75007,,,3885.2
2452257,12/13/2001,Thu,10.4374,1.6419,34.41,43.681,6.119,1.4505,1.4107,3.6693,,0.75081,,,3887.3
2452258,12/14/2001,Fri,10.499,1.6306,34.449,43.814,6.121,1.4418,1.44889,3.6775,,0.75123,,,4058.8
2452261,12/17/2001,Mon,10.4586,1.6328,34.531,43.851,6.1141,1.445,1.44662,3.6678,,0.75257,,,3926
2452262,12/18/2001,Tue,10.4937,1.6338,34.663,43.853,6.1159,1.4459,1.44372,3.6718,,0.75227,,,3928.9
2452263,12/19/2001,Wed,10.4947,1.6384,34.682,43.825,6.1158,1.447,1.47231,3.6708,,0.75321,,,3904.4
2452264,12/20/2001,Thu,10.5802,1.6366,34.708,43.856,6.1143,1.4508,1.47869,3.6695,,0.75515,,,3950.1
2452265,12/21/2001,Fri,10.6779,1.6535,34.872,44.005,6.1158,1.4609,1.48381,3.6715,,0.75601,,,3718
2452268,12/24/2001,Mon,10.8181,1.6923,34.922,44.019,6.1147,1.4695,1.49129,3.6706,,0.75665,,,3834.6
2452271,12/27/2001,Thu,10.7047,1.6782,35.078,44.256,6.1158,1.4661,1.44148,3.6673,,0.75808,,,3799.4
2452272,12/28/2001,Fri,10.5599,1.6785,35.03,44.175,6.1158,1.4682,1.44503,3.6876,,0.76748,,,3760.4
2452275,12/31/2001,Mon,10.4501,1.6595,34.948,44.227,6.116,1.4607,1.45749,3.6744,,0.75766,,,3820.1
2452277,1/2/2002,Wed,10.2693,1.6417,34.988,44.19,6.1152,1.4509,1.44698,3.6731,,0.7591,,,3811.4
2452278,1/3/2002,Thu,10.2887,1.6487,34.979,44.05,6.151,1.4555,1.42152,3.6697,,0.75857,,,3850.3
2452279,1/4/2002,Fri,10.3131,1.6506,34.949,43.899,6.1395,1.4566,1.41397,3.6764,,0.76035,,,3834
2452282,1/7/2002,Mon,10.329,1.6504,34.889,43.886,6.1411,1.4583,1.39701,3.6713,,0.75946,,,3820.6
2452283,1/8/2002,Tue,10.3909,1.6551,34.993,44.049,6.1393,1.4593,1.39253,3.6734,,0.75916,,,3775.8
2452284,1/9/2002,Wed,10.3987,1.6613,34.997,44.045,6.1392,1.4655,1.40597,3.6736,,0.75973,,,3799.7
2452285,1/10/2002,Thu,10.2898,1.6612,34.981,44.095,6.1392,1.459,1.38348,3.6784,,0.76062,,,4050.2
2452286,1/11/2002,Fri,10.2979,1.6599,35.003,43.952,6.1407,1.4625,1.3825,3.6738,,0.76166,,,3736.7
2452289,1/14/2002,Mon,10.3372,1.6567,34.978,43.9,6.1593,1.4575,1.36399,3.6781,,0.76052,,,4051
2452290,1/15/2002,Tue,10.3496,1.6599,34.954,43.818,6.1592,1.4599,1.37102,3.674,,0.76135,,,4046.3
2452291,1/16/2002,Wed,10.4708,1.6638,34.948,43.883,6.1595,1.4687,1.37498,3.6627,,0.76265,,,4052.5
2452292,1/17/2002,Thu,10.5275,1.6667,34.962,43.876,6.1595,1.4724,1.36304,3.6752,,0.76337,,,4277.7
2452293,1/18/2002,Fri,10.4347,1.6629,34.978,43.98,6.1596,1.4702,1.35098,3.6705,,0.7631,,,4301.4
2452296,1/21/2002,Mon,10.4388,1.662,34.962,43.969,6.1604,1.4706,1.32752,3.6755,,0.76255,,,4301.2
2452297,1/22/2002,Tue,10.4775,1.6628,35.047,44.172,6.099,1.4728,1.35004,3.6729,,0.76367,,,4260.5
2452298,1/23/2002,Wed,10.483,1.6652,35.043,44.172,6.1008,1.473,1.36747,3.676,,0.76303,,,4263
2452299,1/24/2002,Thu,10.5187,1.6754,35.032,44.157,6.1592,1.4762,1.34803,3.6712,,0.76286,,,4259.7
2452300,1/25/2002,Fri,10.6695,1.7022,35.008,44.064,6.1605,1.4906,1.36506,3.6674,,0.76349,,,4342.1
2452303,1/28/2002,Mon,10.7285,1.7098,34.971,44.069,6.1593,1.4975,1.32946,3.7013,,0.76349,,,4302
2452304,1/29/2002,Tue,10.6595,1.703,34.946,44.055,6.1596,1.4912,1.3195,3.6653,,0.76388,,,4275.4
2452305,1/30/2002,Wed,10.6506,1.704,34.941,43.968,6.1603,1.4924,1.32655,3.6778,,0.765,,,4285.7
2452306,1/31/2002,Thu,10.6651,1.7197,34.926,44.035,6.1598,1.4939,1.30849,3.6833,,0.76553,,,4190.5
2452307,2/1/2002,Fri,10.6758,1.7178,34.953,44.052,6.1607,1.4974,1.30803,3.6733,,0.76734,,,4123.2
2452310,2/4/2002,Mon,10.6384,1.702,34.947,44.001,6.1591,1.4859,1.31247,3.661,,0.76736,,,4283.8
2452311,2/5/2002,Tue,10.652,1.6971,34.94,43.992,6.1596,1.4883,1.3055,3.6754,,0.76854,,,4326.2
2452312,2/6/2002,Wed,10.6085,1.6949,34.968,43.957,6.1598,1.4866,1.33145,3.6703,,0.77115,,,4338.7
2452313,2/7/2002,Thu,10.6374,1.6962,34.977,43.839,6.1611,1.4875,1.3415,3.6719,,0.78449,,,4344.5
2452314,2/8/2002,Fri,10.5999,1.69,35.031,43.969,6.1604,1.4813,1.39755,3.6716,,0.79433,,,4392.3
2452317,2/11/2002,Mon,10.5494,1.6839,35.033,43.844,6.1596,1.4776,1.37776,3.6718,,0.7957,,,4388
2452318,2/12/2002,Tue,10.5557,1.6855,35.031,43.815,6.1602,1.4769,1.36846,3.6736,,0.7955,,,4381.9
2452319,2/13/2002,Wed,10.5828,1.6966,35.028,43.794,6.1603,1.48,1.34546,3.6728,,0.99849,,,4354.1
2452320,2/14/2002,Thu,10.55,1.7007,35.027,43.605,6.161,1.4816,1.35501,3.6715,,0.83046,,,4368.9
2452321,2/15/2002,Fri,10.503,1.698,35.048,43.595,6.1603,1.48,1.35398,3.6696,,0.90563,,,4395.3
2452324,2/18/2002,Mon,10.5441,1.6983,35.039,43.628,6.1599,1.4833,1.35102,,,0.92667,,,4406.6
2452325,2/19/2002,Tue,10.4921,1.6892,35.051,43.76,6.1594,1.4775,1.38154,3.6698,,0.93058,,,4423.8
2452326,2/20/2002,Wed,10.5611,1.6996,35.048,43.767,6.1103,1.4845,1.37053,3.6769,,0.95468,,,4375.5
2452327,2/21/2002,Thu,10.4967,1.6976,35.051,43.886,6.111,1.4828,1.391,3.6746,,0.97866,,,4359.4
2452328,2/22/2002,Fri,10.4476,1.6892,35.047,43.884,6.1108,1.4787,1.38804,3.6685,,1.07072,,,4402.3
2452331,2/25/2002,Mon,10.4339,1.6945,35.038,43.819,6.1106,1.4828,1.39197,3.674,,1.0873,,,4402.1
2452332,2/26/2002,Tue,10.4679,1.6994,35.037,43.825,6.1092,1.487,1.41303,3.6763,,0.99078,,,4175.8
2452333,2/27/2002,Wed,10.498,1.7084,35.062,43.799,6.1106,1.4915,1.40844,3.6706,,1.05118,,,4297.9
2452334,2/28/2002,Thu,10.4746,1.7026,35.06,43.701,6.1108,1.4918,1.39503,3.6807,,1.01757,,,4401.4
2452335,3/1/2002,Fri,10.5016,1.7057,35.052,43.668,6.1095,1.4949,1.39003,3.6784,,1.00075,,,4295.8
2452338,3/4/2002,Mon,10.3957,1.6971,35.042,43.596,6.1111,1.4875,1.38001,3.6707,,0.98057,,,4536.5
2452339,3/5/2002,Tue,10.3867,1.6978,35.019,43.603,6.1091,1.4908,1.38495,3.6784,,0.94542,,,4553.9
2452340,3/6/2002,Wed,10.3207,1.6818,34.98,43.507,6.1104,1.4823,1.36754,3.6767,,0.97548,,,4635.6
2452341,3/7/2002,Thu,10.3082,1.6721,34.937,43.256,6.1093,1.4806,1.37651,3.6705,,0.97074,,,4532.2
2452342,3/8/2002,Fri,10.377,1.6809,34.902,43.346,6.1102,1.4826,1.36501,3.671,,0.93546,,,4524.5
2452345,3/11/2002,Mon,10.3543,1.6773,34.902,43.284,6.1095,1.4803,1.36651,3.6751,,0.93024,,,4464.6
2452346,3/12/2002,Tue,10.3899,1.6767,34.9,43.225,6.1098,1.4855,1.36551,3.6715,,0.90085,,,4510.4
2452347,3/13/2002,Wed,10.4063,1.6744,34.931,43.305,6.1089,1.4819,1.36299,3.6649,,0.90574,,,4604.3
2452348,3/14/2002,Thu,10.3609,1.659,34.93,43.208,6.1194,1.4774,1.35895,3.6787,,0.92163,,,4480.9
2452349,3/15/2002,Fri,10.3444,1.6588,34.937,43.245,6.111,1.4789,1.35203,3.6781,,0.92251,,,4497.8
2452352,3/18/2002,Mon,10.2837,1.6585,34.981,43.418,6.1093,1.4788,1.36105,3.6802,,0.93126,,,4569.2
2452353,3/19/2002,Tue,10.2717,1.6625,35.003,43.454,6.1107,1.4796,1.36696,3.6718,,0.91029,,,4267
2452354,3/20/2002,Wed,10.2075,1.6572,34.998,43.334,6.1205,1.475,1.35151,3.67,,0.87051,,,4387.1
2452355,3/21/2002,Thu,10.1915,1.6567,34.987,43.307,6.1196,1.4777,1.34105,3.6797,,0.87043,,,4270.2
2452356,3/22/2002,Fri,10.2516,1.6621,34.991,43.387,6.1207,1.4876,1.34405,3.6707,,0.89079,,,4369.3
2452359,3/25/2002,Mon,10.2735,1.6662,35.001,43.383,6.1205,1.4921,1.34556,3.6743,,0.89056,,,4430
2452360,3/26/2002,Tue,10.2783,1.6682,34.991,43.334,6.1211,1.4895,1.34298,3.6716,,0.88059,,,4428.4
2452361,3/27/2002,Wed,10.3461,1.6789,34.972,43.355,6.121,1.4954,1.337,3.6686,,0.90068,,,4301.9
2452362,3/28/2002,Thu,10.3744,1.6838,34.96,43.515,6.1194,1.4984,1.33953,3.6765,,0.92057,,,4169.4
2452366,4/1/2002,Mon,10.2329,1.6605,34.952,43.604,6.1209,1.4878,1.33998,3.6753,,0.92398,,,4471.5
2452367,4/2/2002,Tue,10.2761,1.6656,34.961,43.758,6.1191,1.4908,1.33804,3.6715,,0.92875,,,4279.4
2452368,4/3/2002,Wed,10.2975,1.6605,34.952,43.663,6.1206,1.4891,1.31903,3.6712,,0.90074,,,4399.4
2452369,4/4/2002,Thu,10.3281,1.6661,34.948,43.597,6.1207,1.4926,1.32551,3.6713,,0.88184,,,4233.9
2452370,4/5/2002,Fri,10.2455,1.6629,34.947,43.553,6.1205,1.4907,1.31002,3.6741,,0.90552,,,4228.1
2452373,4/8/2002,Mon,10.3648,1.6732,34.928,43.519,6.1194,1.4957,1.31646,,,0.91562,,,4232.1
2452374,4/9/2002,Tue,10.3219,1.6665,34.933,43.51,6.1204,1.4914,1.31305,3.6742,,0.90062,,,4227.6
2452375,4/10/2002,Wed,10.3461,1.6701,34.933,43.473,6.121,1.4905,1.30204,3.6765,,0.89061,,,4230.4
2452376,4/11/2002,Thu,10.2951,1.6599,34.936,43.481,6.1199,1.4873,1.29497,3.672,,0.86559,,,4224.3
2452377,4/12/2002,Fri,10.3037,1.668,34.951,43.549,6.1211,1.491,1.30501,3.6766,,0.85046,,,4050.8
2452380,4/15/2002,Mon,10.3598,1.6665,34.943,43.468,6.1194,1.4894,1.30895,3.6776,,0.86042,,,4051.2
2452381,4/16/2002,Tue,10.3798,1.6638,34.928,43.461,6.1209,1.4863,1.2995,3.6686,,0.90068,,,3949.8
2452382,4/17/2002,Wed,10.2895,1.6549,34.907,43.345,6.1209,1.4802,1.3055,3.671,,0.87074,,,3950.2
2452383,4/18/2002,Thu,10.3252,1.6484,34.89,43.246,6.1197,1.4797,1.30596,3.6713,,0.84068,,,4071.4
2452384,4/19/2002,Fri,10.294,1.6505,34.854,43.303,6.1211,1.4818,1.30698,3.6731,,0.84149,,,4069.6
2452387,4/22/2002,Mon,10.361,1.654,34.796,43.244,6.1198,1.48,1.32246,3.6779,,0.85571,,,4071.9
2452388,4/23/2002,Tue,10.3224,1.6482,34.757,43.31,6.1197,1.478,1.32403,3.6765,,0.85562,,,4020.9
2452389,4/24/2002,Wed,10.3103,1.6443,34.756,43.284,6.121,1.4751,1.34252,3.6735,,0.84041,,,3900
2452390,4/25/2002,Thu,10.2788,1.6306,34.727,43.212,6.119,1.4676,1.37902,3.6695,,0.84054,,,3929.4
2452391,4/26/2002,Fri,10.2707,1.6294,34.722,43.218,6.1206,1.4679,1.35553,3.6769,,0.84043,,,3880.9
2452394,4/29/2002,Mon,10.2232,1.621,34.681,43.217,6.1204,1.4641,1.34047,3.6733,,0.84069,,,3880.1
2452395,4/30/2002,Tue,10.2874,1.6216,34.671,43.25,6.1194,1.4661,1.34103,3.6718,,0.84245,,,3880.4
2452396,5/1/2002,Wed,10.2157,1.6006,34.666,43.215,6.119,1.4583,1.36754,3.6665,,0.85552,,,3882
2452397,5/2/2002,Thu,10.2615,1.6098,34.599,43.155,6.1199,1.465,1.36045,3.6689,,0.85578,,,3855
2452398,5/3/2002,Fri,10.1544,1.5915,34.543,43.084,6.1197,1.4527,1.36999,3.6778,,0.88657,,,3853.8
2452401,5/6/2002,Mon,10.1115,1.5891,34.521,42.955,6.119,1.4497,1.38006,3.6732,,0.90548,,,3851.5
2452402,5/7/2002,Tue,10.2547,1.5926,34.521,42.943,6.1209,1.4533,1.37406,3.6791,,0.92244,,,3860.1
2452403,5/8/2002,Wed,10.2916,1.6104,34.539,42.898,6.1204,1.4637,1.37751,3.6716,,0.93538,,,4127.1
2452404,5/9/2002,Thu,10.2383,1.6,34.541,42.902,6.1198,1.4637,1.37745,3.6777,,0.9353,,,4078
2452405,5/10/2002,Fri,10.2406,1.5948,34.521,42.885,6.1202,1.458,1.38245,3.671,,0.95558,,,4078.4
2452408,5/13/2002,Mon,10.2655,1.5979,34.499,42.81,6.1206,1.4606,1.39146,3.6791,,0.97945,,,4081.5
2452409,5/14/2002,Tue,10.254,1.6153,34.528,42.866,6.1194,1.4653,1.402,3.6724,,1.00039,,,4079.4
2452410,5/15/2002,Wed,10.1626,1.605,34.522,42.886,6.1208,1.4645,1.39555,3.668,,1.00058,,,4077.8
2452411,5/16/2002,Thu,10.1409,1.5986,34.524,42.886,6.1205,1.4645,1.39551,3.6761,,1.00039,,,4109.6
2452412,5/17/2002,Fri,10.0156,1.5811,34.413,42.596,6.1206,1.4507,1.46255,3.6628,,1.00156,,,4105.5
2452416,5/21/2002,Tue,9.9818,1.5794,34.32,42.574,6.1088,1.4504,1.41106,3.6716,,0.99883,,,4109.5
2452417,5/22/2002,Wed,9.8651,1.5685,34.293,42.797,6.1098,1.44,1.41202,3.679,,0.99675,,,4110.6
2452418,5/23/2002,Thu,9.8872,1.5752,34.284,42.859,6.1096,1.4449,1.41349,3.6722,,0.99837,,,4110.2
2452419,5/24/2002,Fri,9.9083,1.5826,34.313,42.86,6.1099,1.4487,1.41626,3.6768,,1.00248,,,4109.1
2452422,5/27/2002,Mon,9.9256,1.5852,34.314,42.863,6.1111,1.4487,1.41624,,,1.00229,,,4110.2
2452423,5/28/2002,Tue,9.8659,1.5736,34.233,42.565,6.111,1.4411,1.42199,3.6717,,1.06043,,,4353.3
2452424,5/29/2002,Wed,9.812,1.5762,34.163,42.463,6.1091,1.4325,1.41895,3.6742,,1.09069,,,4179.9
2452425,5/30/2002,Thu,9.7267,1.5619,34.011,42.42,6.1111,1.4298,1.43449,3.6722,,1.16029,,,4256.6
2452426,5/31/2002,Fri,9.7479,1.5691,33.997,42.337,6.11,1.4343,1.43751,3.673,,1.12565,,,4254.6
2452429,6/3/2002,Mon,9.6893,1.5638,33.993,42.397,6.1096,1.4294,1.44944,3.6742,,1.09065,,,4426.1
2452430,6/4/2002,Tue,9.6948,1.5559,33.938,42.348,6.1092,1.4265,1.43492,3.6667,,1.09136,,,4278
2452431,6/5/2002,Wed,9.7281,1.5674,33.947,42.512,6.1111,1.43,1.44006,3.679,,1.08564,,,4064.1
2452432,6/6/2002,Thu,9.6871,1.5592,34.018,42.499,6.1104,1.4208,1.44794,3.6711,,1.15573,,,4300.6
2452433,6/7/2002,Fri,9.7537,1.5552,34.013,42.411,6.1096,1.4266,1.46296,3.6713,,1.15038,,,4321.5
2452436,6/10/2002,Mon,9.728,1.5583,34.011,42.393,6.1104,1.4259,1.47899,3.6691,,1.16075,,,4301.8
2452437,6/11/2002,Tue,9.6864,1.5621,33.971,42.328,6.1088,1.4251,1.50893,3.676,,1.15567,,,4382.4
2452438,6/12/2002,Wed,9.686,1.5596,33.972,42.32,6.1106,1.4216,1.55344,3.6735,,1.16027,,,4345.2
2452439,6/13/2002,Thu,9.7001,1.564,33.967,42.21,6.1112,1.4272,1.53449,3.673,,1.18781,,,4329.3
2452440,6/14/2002,Fri,9.6815,1.5623,33.961,42.177,6.1096,1.4273,1.58099,3.6835,,1.19231,,,4378.2
2452443,6/17/2002,Mon,9.5927,1.5628,33.947,42.172,6.111,1.4267,1.60658,3.6709,,1.19853,,,4378.7
2452444,6/18/2002,Tue,9.5669,1.5564,33.974,42.2,6.1104,1.4205,1.55202,3.6696,,1.21583,,,4426.2
2452445,6/19/2002,Wed,9.5031,1.542,33.951,42.115,6.1094,1.4159,1.54496,3.6744,,1.25012,,,4365.6
2452446,6/20/2002,Thu,9.3836,1.5229,33.873,42.06,6.1109,1.4052,1.559,3.6814,,1.3,,,4360.8
2452447,6/21/2002,Fri,9.3264,1.5123,33.71,42.025,6.0871,1.399,1.57157,3.6839,,1.27022,,,4359.9
2452450,6/24/2002,Mon,9.2657,1.5006,33.617,41.808,6.0891,1.3922,1.59144,3.6624,,1.28542,,,4363.4
2452451,6/25/2002,Tue,9.3356,1.5137,33.592,41.909,6.0868,1.3982,1.59658,3.6887,,1.3006,,,4482.4
2452452,6/26/2002,Wed,9.2669,1.4943,33.473,41.709,6.0877,1.3851,1.64845,3.677,,1.32005,,,4382.5
2452453,6/27/2002,Thu,9.2078,1.4882,33.451,41.625,6.0878,1.3797,1.59793,3.6694,,1.34073,,,4354.6
2452454,6/28/2002,Fri,9.2098,1.4914,33.407,41.563,6.087,1.3858,1.58545,3.6776,,1.34996,,,4378.8
2452458,7/2/2002,Tue,9.2205,1.4899,33.472,41.535,6.087,1.3854,1.62151,3.6735,,1.30539,,,4363.2
2452459,7/3/2002,Wed,9.2892,1.4908,33.45,41.605,6.0868,1.3831,1.62245,3.6656,,1.30017,,,4363.5
2452460,7/4/2002,Thu,9.3193,1.4962,33.569,41.565,6.0798,1.3854,1.62505,,,1.27569,,,4536.1
2452461,7/5/2002,Fri,9.3721,1.5063,33.433,41.637,6.0859,1.3899,1.61652,3.6744,,1.28599,,,4363.4
2452464,7/8/2002,Mon,9.3015,1.4888,33.358,41.45,6.0881,1.377,1.68996,3.667,,1.35062,,,4389.3
2452465,7/9/2002,Tue,9.2851,1.4819,33.232,41.253,6.0868,1.3664,1.66802,3.6788,,1.36065,,,4432.7
2452466,7/10/2002,Wed,9.3937,1.4883,33.128,41.19,6.0869,1.376,1.66146,3.6724,,1.26028,,,4368.3
2452467,7/11/2002,Thu,9.3546,1.4793,33.13,41.157,6.088,1.3681,1.67991,3.6711,,1.28656,,,4383.7
2452468,7/12/2002,Fri,9.3191,1.4829,33.128,41.046,6.0867,1.3677,1.66598,3.6663,,1.28805,,,4371.5
2452471,7/15/2002,Mon,9.1902,1.4583,33.059,40.715,6.088,1.3513,1.67806,3.6691,,1.33039,,,4384.8
2452472,7/16/2002,Tue,9.2402,1.4546,32.95,40.389,6.0881,1.3487,1.684,3.6689,,1.32083,,,4642.6
2452473,7/17/2002,Wed,9.2383,1.4524,32.803,40.535,6.0858,1.3556,1.64171,3.6696,,1.31099,,,4557.4
2452474,7/18/2002,Thu,9.2517,1.4549,32.839,40.57,6.0863,1.3539,1.65498,3.6732,,1.31525,,,4470.5
2452475,7/19/2002,Fri,9.2292,1.4385,32.818,40.444,6.0858,1.3428,1.67246,3.6704,,1.27254,,,4478.6
2452478,7/22/2002,Mon,9.4075,1.4402,32.827,40.437,6.0876,1.3517,1.67293,3.6535,,1.30537,,,4477.4
2452479,7/23/2002,Tue,9.5493,1.4647,33.092,40.957,6.0875,1.3665,1.67997,3.6566,,1.31542,,,4480.2
2452480,7/24/2002,Wed,9.5631,1.456,33.242,41.17,6.0873,1.3625,1.69992,3.7042,,1.31883,,,4400.3
2452481,7/25/2002,Thu,9.4168,1.4493,33.212,41.092,6.0859,1.3589,1.67851,3.6772,,1.31598,,,4399.4
2452482,7/26/2002,Fri,9.4491,1.4676,33.492,42.027,6.0879,1.3745,1.68992,3.6683,,1.31988,,,4409
2452485,7/29/2002,Mon,9.4768,1.4881,33.688,42.446,6.0867,1.3818,1.69145,3.6741,,1.329,,,4412.1
2452486,7/30/2002,Tue,9.3693,1.4747,33.613,42.028,6.0879,1.3711,1.69753,3.6706,,1.3354,,,4429.8
2452487,7/31/2002,Wed,9.5153,1.483,33.559,42.035,6.0864,1.3766,1.68956,3.6759,,1.34149,,,4427.8
2452488,8/1/2002,Thu,9.5481,1.4699,33.472,42.126,6.0871,1.3785,1.66552,3.6616,,1.35055,,,4429.1
2452489,8/2/2002,Fri,9.5675,1.4696,33.521,42.127,6.0874,1.3742,1.64495,3.6781,,1.34593,,,4433.1
2452493,8/6/2002,Tue,9.6857,1.5128,33.828,42.602,6.0859,1.3971,1.64852,,,1.34569,,,4425.6
2452494,8/7/2002,Wed,9.5864,1.4967,33.699,42.369,5.9811,1.3889,1.63306,3.6819,,1.34996,,,4421.9
2452495,8/8/2002,Thu,9.6427,1.5145,33.798,42.442,5.9811,1.3988,1.63503,3.6766,,1.3551,,,4426
2452496,8/9/2002,Fri,9.5581,1.5032,33.719,42.369,5.9806,1.3892,1.64794,3.6675,,1.36012,,,4425.8
2452499,8/12/2002,Mon,9.5048,1.4961,33.668,42.131,5.9802,1.3869,1.63992,3.6729,,1.36632,,,4430.8
2452500,8/13/2002,Tue,9.4382,1.4948,33.651,42.125,5.9809,1.3846,1.64199,3.6761,,1.38566,,,4425.3
2452501,8/14/2002,Wed,9.3707,1.4811,33.538,41.876,5.9798,1.3766,1.63249,3.6771,,1.37513,,,4428
2452502,8/15/2002,Thu,9.4037,1.4905,33.633,41.82,5.9793,1.3809,1.64194,3.6679,,1.37529,,,4421.1
2452503,8/16/2002,Fri,9.3869,1.4912,33.688,41.781,5.9797,1.3788,1.63996,3.6715,,1.36731,,,4428.7
2452506,8/19/2002,Mon,9.4411,1.5002,33.792,42.05,5.9802,1.3839,1.63953,3.6673,,1.37686,,,4433.4
2452507,8/20/2002,Tue,9.4102,1.5022,33.847,41.951,5.9798,1.3858,1.62697,3.6845,,1.38458,,,4425.2
2452508,8/21/2002,Wed,9.3447,1.4995,33.951,42.059,5.9789,1.386,1.633,3.6754,,1.39794,,,4494.4
2452509,8/22/2002,Thu,9.4972,1.518,33.972,42.253,5.98,1.3938,1.64198,3.6655,,1.39605,,,4479.9
2452510,8/23/2002,Fri,9.452,1.5127,34.074,42.277,5.9793,1.3936,1.63992,3.6697,,1.40162,,,4447
2452513,8/26/2002,Mon,9.3858,1.512,34.192,42.37,5.9796,1.3914,1.63492,3.6772,,1.41812,,,4427.6
2452514,8/27/2002,Tue,9.2934,1.4966,34.193,42.185,5.9807,1.3812,1.638,3.6687,,1.40199,,,4427.5
2452515,8/28/2002,Wed,9.3061,1.4968,34.166,42.222,5.9805,1.385,1.62926,3.6736,,1.41405,,,4434.9
2452516,8/29/2002,Thu,9.3272,1.4942,34.132,42.206,5.9797,1.3835,1.63094,3.6768,,1.41131,,,4430.1
2452517,8/30/2002,Fri,9.3966,1.5007,34.186,42.235,5.9797,1.3863,1.62997,3.673,,1.41205,,,4427.5
2452521,9/3/2002,Tue,9.3689,1.4724,34.281,42.168,5.9988,1.3673,1.62651,3.6768,,1.42205,,,4428.8
2452522,9/4/2002,Wed,9.3455,1.4747,34.191,42.207,5.9989,1.375,1.63293,3.6703,,1.43434,,,4435.5
2452523,9/5/2002,Thu,9.3453,1.4732,34.069,42.174,6,1.3755,1.62656,3.6618,,1.43123,,,4431.5
2452524,9/6/2002,Fri,9.3617,1.4816,34.068,42.265,5.9992,1.3809,1.62803,3.6809,,1.44225,,,4422.5
2452527,9/9/2002,Mon,9.358,1.4845,34.191,42.417,6.0008,1.3843,1.64905,3.6774,,1.45502,,,4425.8
2452528,9/10/2002,Tue,9.4188,1.4963,34.248,42.498,6,1.3883,1.68507,3.6721,,1.47191,,,4429.2
2452529,9/11/2002,Wed,9.4116,1.5055,34.332,42.489,5.9996,1.3944,1.66455,3.6614,,1.49195,,,4430.4
2452530,9/12/2002,Thu,9.4227,1.5034,34.357,42.479,5.9989,1.3894,1.66655,3.6697,,1.44213,,,4429.3
2452531,9/13/2002,Fri,9.45,1.5026,34.36,42.799,5.9996,1.3917,1.66495,3.6797,,1.46417,,,4430.9
2452534,9/16/2002,Mon,9.3639,1.51,34.696,43.297,5.9989,1.3956,1.67549,3.6736,,1.44653,,,4420
2452535,9/17/2002,Tue,9.4056,1.5201,34.731,43.007,6,1.402,1.66705,3.6673,,1.44483,,,4425.1
2452536,9/18/2002,Wed,9.3081,1.4981,34.638,42.919,5.9996,1.3917,1.66856,3.6844,,1.44594,,,4428.9
2452537,9/19/2002,Thu,9.2391,1.4902,34.56,42.976,6.0504,1.3871,1.66455,,,1.45333,,,4429.6
2452538,9/20/2002,Fri,9.1881,1.4878,34.716,43.333,6.071,1.3879,1.66191,3.6702,,1.46735,,,4427.7
2452541,9/23/2002,Mon,9.2391,1.4905,34.733,43.399,6.0709,1.3902,1.65899,3.6793,,1.46442,,,4436.5
2452542,9/24/2002,Tue,9.2665,1.492,34.762,43.415,6.0701,1.3903,1.65743,3.6694,,1.46399,,,4426.7
2452543,9/25/2002,Wed,9.3055,1.4931,34.847,43.434,6.0691,1.3909,1.64996,3.6757,,1.46389,,,4429.7
2452544,9/26/2002,Thu,9.3702,1.5031,34.982,43.515,6.0912,1.3948,1.65896,3.6767,,1.46154,,,4451.2
2452545,9/27/2002,Fri,9.3025,1.5013,34.866,43.451,6.1009,1.3947,1.66441,3.6729,,1.47174,,,4502
2452548,9/30/2002,Mon,9.2737,1.4757,34.868,43.281,6.0992,1.3834,1.66192,3.6696,,1.47106,,,4459.5
