,YYYY/MM/DD,SEK/USD,CHF/USD,TWD/USD,THB/USD,TTD/USD,TND/USD,TRY/USD,PEN/USD,PHP/USD,XPT/USD_x,PTE/USD,RON/USD,RUB/USD,RSD/USD,XAG/USD_x,SGD/USD,SIT/USD,ZAR/USD,XDR/USD,LKR/USD,SDD/USD,INR/USD,IEP/USD,ITL/USD,JMD/USD,JPY/USD,JOD/USD,KWD/USD,LUF/USD,MTL/USD,MXN/USD,MAD/USD,NZD/USD,XCT/USD,PKR/USD,CZK/USD,XCD/USD,EUR/USD,FRF/USD,DEM/USD,GHS/USD,GRD/USD,HNL/USD,HKD/USD,HUF/USD,ISK/USD,DZD/USD,ARS/USD,BMD/USD,BRL/USD,GBP/USD,BGN/USD,CAD/USD,CLP/USD,CNY/USD,CYP/USD,XAU/USD_y,XAG/USD_y
0,1/4/1999,8.0205,1.3663,32.153,36.203,6.2528,1.0948,0.31587,3.1613,38.553000000000004,0.0027446,168.84,0.9962700000000001,20.897,58.637,0.2024,1.6588,216.22,5.8817,0.70591,68.413,213.1524,42.551,0.66328,1630.7,37.045,112.15,0.7085899999999999,0.30154000000000003,33.974000000000004,0.37555,9.8281,9.2224,1.8737,0.080515,51.15,29.788,2.7,0.84219,5.5244,1.6472,0.234815,277.01,13.964,7.7477,212.96,69.001,60.092,0.9998,0.99987,1.209,0.60264,1.6836,1.5263,471.66,8.2771,0.49263,0.0034827,0.2024
1,1/5/1999,7.9701,1.3699,32.188,36.102,6.2547,1.0902,0.31634,3.1698,37.519,0.0028047,170.46,0.99745,20.982,58.637,0.19852999999999998,1.6686,216.22,5.7835,0.70691,68.34100000000001,213.4046,42.538999999999994,0.66962,1646.3,37.089,111.1,0.7085899999999999,0.30144,34.299,0.37555,9.7995,9.2395,1.8622,0.08305599999999999,50.935,29.608,2.6996,0.85025,5.5772,1.6629,0.23491599999999999,275.39,13.995,7.7467,212.51,69.149,60.165,1.0,1.00105,1.2096,0.60364,1.6527,1.5199,470.56,8.2783,0.49151999999999996,0.003493,0.19852999999999998
2,1/6/1999,7.9448,1.391,32.1,36.393,6.2538,1.0934,0.31743000000000005,3.1796,38.196999999999996,0.0027951,172.28,0.9969899999999999,22.613000000000003,58.637,0.1942,1.6757,216.22,5.6821,0.7109,68.40100000000001,213.3057,42.496,0.67679,1663.9,37.071999999999996,112.71,0.70813,0.30144,34.666,0.3753,9.7754,9.2656,1.857,0.077882,51.023999999999994,29.994,2.6999,0.85935,5.6369,1.6807,0.23488299999999998,276.61,13.997,7.7451,213.49,69.503,60.43600000000001,0.9998,1.0005899999999999,1.2107,0.60427,1.652,1.5103,468.89,8.2802,0.49478999999999995,0.0034789,0.1942
3,1/7/1999,7.8945,1.3853,32.152,36.272,6.2549,1.0992,0.32005,3.1868,38.196,0.0028061999999999996,171.72,0.99679,22.609,58.637,0.19093,1.6705,216.22,5.8642,0.70934,68.5,213.2636,42.478,0.6745800000000001,1658.5,37.065,111.65,0.70828,0.30151999999999995,34.553000000000004,0.37743000000000004,9.8233,9.2692,1.8502,0.07698200000000001,50.766000000000005,29.836,2.6996,0.85654,5.6186,1.6753,0.234752,277.8,14.011,7.7449,214.29,69.508,60.735,0.9998,1.00039,1.2107,0.60635,1.6516,1.5118,471.7,8.2793,0.4983,0.0034516,0.19093
4,1/8/1999,7.9158,1.3969999999999998,32.175,36.452,6.2541,1.1008,0.31825,3.193,38.056,0.0027918,173.49,0.99865,22.750999999999998,58.637,0.19204000000000002,1.6776,216.22,5.79,0.7118,68.453,213.6624,42.501999999999995,0.68152,1675.6,37.134,111.53,0.7096,0.30151999999999995,34.908,0.37743000000000004,9.8025,9.3311,1.8502,0.07657,49.803000000000004,30.255,2.6998,0.86535,5.6763,1.6925,0.234652,279.09,14.014000000000001,7.7457,214.7,69.682,60.848,0.99941,1.00226,1.2109999999999999,0.60942,1.6748,1.5135,470.18,8.2795,0.49712,0.0034403,0.19204000000000002
5,1/11/1999,7.8509,1.3962,32.155,36.232,6.2533,1.1087,0.3224,3.195,37.626,0.0027783,173.81,1.1267200000000002,22.204,58.637,0.18752,1.6731,216.22,5.9354,0.70938,68.539,213.2227,42.501000000000005,0.68278,1678.6,37.207,108.88,0.70855,0.30151999999999995,34.973,0.37743000000000004,9.9524,9.3703,1.8279,0.07446,51.044,30.53,2.7,0.86695,5.6868,1.6956,0.235281,280.72,14.034,7.7459,216.23,69.778,61.211999999999996,0.9998,1.0002,1.212,0.61055,1.6713,1.5058,471.45,8.2782,0.5011,0.0034167,0.18752
6,1/12/1999,7.7899,1.3886,32.207,36.429,6.2532,1.107,0.3214,3.2002,37.893,0.0028214000000000004,173.51,1.12675,23.305,58.637,0.18865,1.6780000000000002,216.22,6.013999999999999,0.71296,68.649,213.2273,42.504,0.6815899999999999,1675.7,37.808,112.1,0.70635,0.30058,34.912,0.38184,10.0862,9.3546,1.8268,0.077459,50.397,30.691,2.6998,0.86544,5.6769,1.6927,0.235398,280.67,14.023,7.7459,216.09,69.921,61.696999999999996,0.9998,1.00022,1.2122,0.61322,1.6934,1.5089,473.01,8.277000000000001,0.50521,0.0034598,0.18865
7,1/13/1999,7.808,1.3584,32.199,37.053000000000004,6.2528,1.1003,0.32425,3.2362,38.802,0.0028462,171.38,1.13115,23.095,58.637,0.19347,1.6889,216.22,6.1324,0.7108899999999999,68.648,214.0595,42.478,0.67324,1655.2,37.955999999999996,113.41,0.71092,0.30293000000000003,34.484,0.38431,10.5507,9.2598,1.8459,0.081103,50.909,30.869,2.6996,0.8548399999999999,5.6074,1.6719,0.2352,277.31,14.026,7.7447,218.0,69.11399999999999,61.46,0.9998,1.00413,1.3175,0.60623,1.6679,1.5288,477.6,8.2772,0.49965,0.0035024,0.19347
8,1/14/1999,7.7931,1.3627,32.278,37.013000000000005,6.2536,1.0993,0.32022,3.2734,38.465,0.0028424,171.55,1.12704,22.461,58.637,0.19635,1.6824,216.22,6.1878,0.71068,68.53399999999999,213.2833,42.496,0.6739,1656.8,37.818000000000005,113.26,0.70638,0.3006,34.518,0.38185,10.5667,9.2779,1.8529,0.08176599999999999,51.001000000000005,30.636,2.7,0.85567,5.6128,1.6735,0.235231,277.8,14.015,7.7457,216.18,69.311,61.236999999999995,0.9998,1.00048,1.3189,0.6049899999999999,1.6618,1.5290000000000001,476.47,8.2783,0.49673999999999996,0.0035054,0.19635
9,1/15/1999,7.8621,1.3783,32.204,36.495,6.282,1.105,0.33033,3.2827,38.704,0.0028581,172.95,1.1274600000000001,22.369,58.637,0.19525,1.6801,216.22,6.1087,0.71346,68.385,213.3631,42.443999999999996,0.6794100000000001,1670.4,37.832,114.14,0.71085,0.30207,34.8,0.38373,10.2853,9.3195,1.8495,0.0819,50.761,30.733,2.6999,0.86267,5.6588,1.6872,0.236229,279.01,14.022,7.7466,218.2,69.50399999999999,61.276,0.99908,1.00086,1.4999,0.60574,1.6624,1.5284,477.62,8.2795,0.49813,0.0034908,0.19525
10,1/18/1999,7.8511,1.3808,32.259,36.431999999999995,6.2809,1.1043,0.32148000000000004,3.2645,38.254,0.0028423000000000003,172.78,1.12867,22.744,58.637,0.19569,1.6829,216.22,6.2706,0.71331,68.583,213.5915,42.495,0.67874,1668.7,37.873000000000005,114.39,0.70901,0.30232,34.766,0.38328,10.2301,9.3256,1.8604,0.08244,50.76,30.674,2.6997,0.8618299999999999,5.6532,1.6856,0.235292,278.53,14.017999999999999,7.7477,216.36,69.487,61.342,0.99902,1.00193,1.4999,0.60496,1.6852,1.5294,476.89,8.276,0.49796,0.0034923000000000003,0.19569
11,1/19/1999,7.7655,1.375,32.321999999999996,36.433,6.2826,1.1049,0.31933,3.2404,38.341,0.0028549,172.77,1.12947,23.361,58.637,0.19618,1.6815,216.22,6.0419,0.71258,68.539,213.7407,42.494,0.67869,1668.6,37.899,113.74,0.70427,0.30029,34.763000000000005,0.37624,10.2671,9.3566,1.864,0.08244,50.756,30.855999999999998,2.7,0.8617600000000001,5.6528,1.6855,0.236812,278.96,14.022,7.7458,216.09,69.442,61.57899999999999,0.9998,1.00263,1.5702,0.60412,1.6864,1.5298,478.51,8.2781,0.50042,0.0035012,0.19618
12,1/20/1999,7.7235,1.39,32.266,36.427,6.2801,1.1073,0.32142,3.2424,38.345,0.0028363000000000004,173.22,1.1255600000000001,22.980999999999998,58.637,0.19325,1.6782,216.22,5.9957,0.71305,68.572,213.0032,42.498999999999995,0.6804600000000001,1673.0,37.769,113.35,0.70887,0.30206,34.854,0.3793,10.2031,9.3565,1.8508,0.084602,50.76,30.994,2.6996,0.8640100000000001,5.6675,1.6899,0.237118,279.17,14.017000000000001,7.7471,216.02,69.543,61.818000000000005,0.9998,0.9991700000000001,1.605,0.60705,1.6846,1.5223,478.26,8.2779,0.49808,0.003493,0.19325
13,1/21/1999,7.7402,1.3865,32.257,36.498000000000005,6.2814,1.1041,0.32261999999999996,3.2689999999999997,38.154,0.0028215999999999996,173.16,1.1251799999999998,23.073,58.637,0.19266,1.6717,216.22,6.0649,0.71332,68.626,212.93,42.494,0.6802199999999999,1672.4,37.756,113.77,0.7115100000000001,0.30318,34.842,0.38011,10.2729,9.3177,1.8447,0.080321,50.507,31.164,2.6997,0.8637,5.6655,1.6892,0.23533400000000002,278.32,14.024000000000001,7.7441,215.61,69.34899999999999,61.626000000000005,0.9998,0.9988299999999999,1.69,0.60552,1.6840000000000002,1.5132,478.41,8.2779,0.5010100000000001,0.0034676999999999998,0.19266
14,1/22/1999,7.7281,1.383,32.3,36.876,6.2538,1.1052,0.3256,3.2789,38.65,0.0028665,173.08,1.12582,22.886,58.637,0.1954,1.6795,216.22,6.035,0.71382,68.679,213.0507,42.504,0.67992,1671.6,37.777,114.64,0.70853,0.3017,34.826,0.37685,10.1934,9.3288,1.8633,0.079239,50.50899999999999,31.24,2.6998,0.8633200000000001,5.662999999999999,1.6885,0.23531799999999997,278.24,13.95,7.7518,215.86,69.33800000000001,61.393,0.99961,0.99939,1.7998,0.60415,1.681,1.5178,479.41,8.2759,0.4997,0.0034851,0.1954
15,1/25/1999,7.7231,1.3818,32.32,36.903,6.2531,1.1048,0.32505,3.2895,38.734,0.0028404,173.3,1.12627,22.295,58.637,0.1931,1.6873,216.22,6.0459,0.71318,68.685,213.1356,42.518,0.6808,1673.8,37.792,113.79,0.70616,0.30169,34.871,0.37718,10.2262,9.343,1.8709,0.08058,50.976000000000006,31.359,2.6996,0.86444,5.6704,1.6907,0.236271,277.99,13.946,7.7508,216.33,69.314,60.718,0.9996,0.99979,1.7851,0.60375,1.6817,1.5145,478.52,8.276,0.501,0.0034732,0.1931
16,1/26/1999,7.7094,1.3868,32.374,36.696,6.2538,1.1049,0.32752,3.3223,38.45,0.002856,173.21,1.1267200000000002,23.035,58.637,0.19577,1.6821,216.22,6.0377,0.71317,68.668,213.2205,42.467,0.68042,1672.8,37.806999999999995,114.05,0.70928,0.30301999999999996,34.852,0.37855,10.2239,9.3442,1.8654,0.082237,51.275,31.621,2.6999,0.86395,5.6672,1.6897,0.235341,278.19,13.948,7.7527,216.49,69.167,61.512,0.9901,1.00019,1.9001,0.60253,1.7353,1.5203,478.23,8.276,0.5021,0.0035024,0.19577
17,1/27/1999,7.7154,1.4014,32.306999999999995,36.766999999999996,6.2529,1.1119,0.32871999999999996,3.3269,38.655,0.0028701,174.66,1.1267399999999999,23.035,58.637,0.19535,1.6878,216.22,6.0059,0.71716,68.717,213.2264,42.478,0.68614,1686.9,37.808,115.64,0.70933,0.30304000000000003,35.145,0.38006999999999996,10.1719,9.3639,1.8657,0.08064500000000001,51.202,31.746,2.6996,0.87121,5.7148,1.7039,0.23540300000000003,279.54,13.950999999999999,7.7468,217.12,69.407,62.123999999999995,0.9998,1.00021,1.89,0.60644,1.6924,1.5207,481.69,8.2782,0.5041100000000001,0.0035263000000000004,0.19535
18,1/28/1999,7.7659,1.4162,32.33,36.958,6.2541,1.1121,0.33243,3.3458,38.701,0.0029366999999999996,175.97,1.12763,23.053,58.637,0.19560999999999998,1.6880000000000002,216.22,6.046,0.71951,68.863,213.3943,42.495,0.69126,1699.5,37.838,116.31,0.7127399999999999,0.3051,35.407,0.38411,10.1801,9.4489,1.8712,0.079872,51.174,31.935,2.6999,0.8777200000000001,5.7574,1.7167,0.235131,281.76,13.949000000000002,7.7501,218.86,69.872,62.473,0.9998,1.00101,1.9397,0.60702,1.6937,1.526,485.21,8.28,0.5052399999999999,0.0035417,0.19560999999999998
19,1/29/1999,7.7862,1.4153,32.313,36.91,6.2548,1.1142,0.33061,3.3379,38.503,0.002896,176.26,1.12224,22.744,58.637,0.18899000000000002,1.6897,216.22,6.0611,0.71963,68.831,212.3745,42.498000000000005,0.69243,1702.4,37.657,115.95,0.70631,0.30178,35.467,0.37909,10.1508,9.433,1.855,0.078064,51.012,32.256,2.7,0.87921,5.7672,1.7196,0.235163,282.5,13.944,7.7462,218.32,70.112,61.888999999999996,0.99987,0.9962200000000001,2.1047,0.6076,1.7035,1.5074,488.78,8.2779,0.50688,0.0034895000000000004,0.18899000000000002
20,2/1/1999,7.8359,1.4232,32.245,36.763000000000005,6.2537,1.1192,0.33342,3.3625,38.548,0.0028848000000000003,177.38,1.12624,22.765,58.637,0.18845,1.6908,216.22,6.0288,0.72011,68.908,213.1294,42.501999999999995,0.6967899999999999,1713.1,37.791,115.06,0.70795,0.30368,35.691,0.38338,10.1167,9.4511,1.8406,0.08090599999999999,51.132,32.929,2.6998,0.88474,5.8035,1.7304,0.235319,283.75,13.98,7.7513,219.11,70.289,62.515,0.9998,0.99977,1.9798,0.60936,1.7096,1.5084,488.79,8.2788,0.50918,0.003468,0.18845
21,2/2/1999,7.8358,1.4113,32.287,36.644,6.2543,1.1167,0.33376,3.3622,38.55,0.0028381,176.98,1.1267399999999999,22.925,58.637,0.18444000000000002,1.6869,216.22,6.006,0.71638,68.679,213.2254,42.504,0.69525,1709.3,36.808,112.11,0.7058300000000001,0.3006,35.611999999999995,0.38287,10.1022,9.4401,1.8331,0.0819,51.317,33.006,2.6996,0.88279,5.7907,1.7266,0.23740999999999998,283.15,13.99,7.7514,219.68,70.176,62.885,0.9998,1.00021,1.8051,0.6086,1.7104,1.5123,491.33,8.2775,0.5130100000000001,0.0034556999999999995,0.18444000000000002
22,2/3/1999,7.8618,1.4135,32.255,36.705999999999996,6.2537,1.1186,0.33505999999999997,3.3933,38.45,0.002838,176.82,1.1271,23.131999999999998,58.637,0.18072,1.6855,216.22,6.0127,0.7169,68.791,213.2925,42.44,0.69462,1707.8,36.819,112.44,0.7098899999999999,0.30218,35.579,0.38148000000000004,10.1163,9.4528,1.8179,0.080515,51.336000000000006,32.759,2.6996,0.8819899999999999,5.7855,1.725,0.23536500000000002,282.83,13.987,7.7531,219.64,70.13,62.926,0.9998,1.00053,1.775,0.61061,1.7109,1.5134,492.32,8.279,0.51207,0.0034825000000000004,0.18072
23,2/4/1999,7.8548,1.4163,32.32,36.787,6.2529,1.1219,0.33684000000000003,3.3898,38.594,0.0028531999999999997,177.29,1.12626,23.127,58.637,0.17923,1.6886,216.22,6.0356,0.7168800000000001,68.779,213.1348,42.468999999999994,0.69647,1712.3,36.792,112.02,0.71019,0.30330999999999997,35.674,0.38164000000000003,10.1165,9.4806,1.806,0.083752,51.525,33.027,2.6997,0.88434,5.8009,1.7296,0.23514899999999997,285.07,13.981,7.7529,220.62,70.334,62.958,0.9998,0.99979,1.8099,0.61002,1.7097,1.4932,488.45,8.2772,0.51308,0.0034803000000000004,0.17923
24,2/5/1999,7.8553,1.4179,32.266,36.79,6.2539,1.1246,0.33564,3.3875,38.594,0.0028129,177.68,1.12648,23.12,58.637,0.1776,1.6878,216.22,6.0089,0.7186100000000001,68.816,213.1751,42.448,0.698,1716.1,36.799,113.14,0.70757,0.30219,35.753,0.38023,10.08,9.4584,1.8146,0.084388,51.516999999999996,33.145,2.6997,0.88628,5.8136,1.7334,0.23541199999999998,284.8,13.97,7.752999999999999,220.58,70.279,62.97,0.9995299999999999,0.99998,1.845,0.61083,1.71,1.4878,487.96,8.2794,0.50749,0.0034510999999999995,0.1776
25,2/8/1999,7.8626,1.4169999999999998,32.269,36.931,6.252999999999999,1.1292,0.33783,3.3886,39.396,0.0028354,177.47,1.1266100000000001,23.052,58.637,0.17887,1.6901,216.22,5.9743,0.7197,68.96600000000001,213.2013,42.442,0.69716,1714.0,37.704,114.34,0.70724,0.30205,35.709,0.38853000000000004,10.0786,9.5237,1.7854,0.085837,49.903,33.793,2.6998,0.88521,5.8066,1.7313,0.23650300000000002,287.01,13.968,7.752000000000001,221.04,70.569,63.049,0.9995299999999999,1.0001,1.8752,0.61047,1.7332,1.4876,489.5,8.2782,0.51535,0.0034561999999999996,0.17887
26,2/9/1999,7.888,1.4172,32.299,37.089,6.2529,1.1246,0.33748,3.3898,39.492,0.0028215999999999996,177.37,1.12678,22.906,58.637,0.18078,1.692,216.22,6.0972,0.71972,68.906,213.2333,42.443999999999996,0.69676,1713.0,37.709,114.42,0.708,0.30236999999999997,35.689,0.38895,10.0688,9.4806,1.8021,0.085763,50.736999999999995,33.795,2.6997,0.8847,5.8033,1.7303,0.23514899999999997,285.12,13.968,7.7529,220.83,70.334,63.095,0.9999299999999999,1.00025,1.9302,0.61137,1.7334,1.4932,492.32,8.2772,0.51218,0.0034844,0.18078
27,2/10/1999,7.8854,1.4091,32.299,37.041,6.2542,1.127,0.3391,3.3759,39.005,0.0027984000000000004,176.95,1.13012,22.833000000000002,58.637,0.1824,1.6923,216.22,6.1059,0.71972,68.825,213.8663,42.428999999999995,0.69513,1709.0,37.821,114.44,0.7109,0.30371,35.605,0.39055,10.064,9.4525,1.8138,0.084175,50.99,33.486,2.6997,0.8826299999999999,5.7897,1.7263,0.236314,283.94,13.970999999999998,7.7464,221.78,70.382,63.248000000000005,0.9999299999999999,1.00322,1.9001,0.61388,1.7315,1.4935,492.58,8.2788,0.5131399999999999,0.0034966999999999997,0.1824
28,2/11/1999,7.8866,1.4155,32.313,36.939,6.2537,1.1284,0.33845,3.3849,38.446,0.0027816,177.37,1.1249,22.758000000000003,58.637,0.18058,1.6880000000000002,216.22,6.0602,0.72068,68.967,212.8778,42.458,0.6967800000000001,1713.1,37.646,114.71,0.70729,0.30207,35.69,0.38856,10.0,9.4901,1.8132,0.083752,51.363,33.496,2.6999,0.8847299999999999,5.8034,1.7304,0.23634899999999998,284.81,13.968,7.7471,220.57,70.469,63.048,0.9999299999999999,0.9985799999999999,1.8901,0.61562,1.7196,1.489,493.37,8.2768,0.51027,0.0034709000000000003,0.18058
29,2/12/1999,7.8739,1.4159,32.297,36.924,6.2536,1.1311,0.34109,3.3981,38.506,0.0027218000000000003,177.69,1.12679,22.896,58.637,0.17704,1.6909999999999998,216.22,6.1002,0.72024,69.111,213.2346,42.498000000000005,0.69803,1716.1,37.71,114.34,0.7097600000000001,0.30312,35.754,0.38992,9.9341,9.4857,1.8199,0.084034,51.047,33.544000000000004,2.6997,0.88631,5.8138,1.7335,0.235348,285.46,13.970999999999998,7.7512,221.34,70.615,63.411,0.9995299999999999,1.00026,1.9051,0.61285,1.7224,1.4921,495.06,8.2802,0.51553,0.0034599000000000006,0.17704
30,2/15/1999,7.8995,1.4214,32.298,36.793,6.2528,1.1336,0.34148,3.3896,38.659,0.0027159000000000003,178.25,1.1274,22.908,58.637,0.17465999999999998,1.6933,216.22,6.1196,0.72255,69.061,213.3504,42.45,0.70023,1721.6,37.73,115.62,0.70657,0.30451999999999996,35.867,0.3908,9.9256,9.5329,1.8291,0.087873,51.105,34.007,2.6998,0.8891100000000001,5.8322,1.739,0.235244,286.55,13.960999999999999,7.7519,222.39,70.83,63.431000000000004,0.9994,1.0008,1.895,0.61448,1.7294,1.4938,496.44,8.2759,0.5119100000000001,0.00346,0.17465999999999998
31,2/16/1999,7.9297,1.4286,32.303000000000004,36.915,6.2531,1.141,0.3452,3.3772,38.508,0.0027555,179.14,1.1298700000000002,23.179000000000002,58.637,0.18505,1.6974,216.22,6.1531,0.72591,69.165,213.8167,42.467,0.7037399999999999,1730.2,37.813,118.07,0.71137,0.30451999999999996,36.047,0.3908,9.9173,9.551,1.8574,0.087873,51.177,34.1,2.6998,0.8935700000000001,5.8614,1.7477,0.238774,288.2,13.962,7.7454,222.85,71.26899999999999,63.756,0.9999299999999999,1.00299,1.895,0.61319,1.7332,1.4995,497.51,8.28,0.51915,0.0035242,0.18505
32,2/17/1999,7.9286,1.4242,32.354,36.965,6.2549,1.1371,0.34417,3.3852,38.652,0.0027765999999999997,178.5,1.12915,22.924,58.637,0.1846,1.6976,216.22,6.1472,0.72596,69.22,213.6817,42.449,0.70123,1724.0,37.789,118.99,0.7106100000000001,0.30429,35.918,0.39038,9.8833,9.5133,1.8576,0.087032,51.206,33.872,2.7,0.8903700000000001,5.8405,1.7414,0.236483,286.34,13.96,7.7443,223.06,70.956,61.775,0.9999299999999999,1.0023600000000001,1.9202,0.6118100000000001,1.7341,1.4993,497.78,8.2788,0.5152100000000001,0.0035231999999999998,0.1846
33,2/18/1999,7.9604,1.4245,32.354,37.055,6.2531,1.1383,0.34421,3.3803,38.704,0.0026794,178.63,1.12765,22.943,58.637,0.18075,1.7006,216.22,6.1958,0.7269899999999999,69.195,213.3979,42.461000000000006,0.70172,1725.2,37.738,119.82,0.70914,0.30366,35.943000000000005,0.38958000000000004,9.8804,9.5259,1.8553,0.08354199999999999,51.276,33.69,2.6997,0.8910100000000001,5.8446,1.7427,0.23640799999999998,286.18,13.962,7.7448,222.77,71.182,61.693000000000005,0.9998,1.00102,1.895,0.61203,1.7338,1.4869999999999999,496.0,8.2795,0.51452,0.0034978,0.18075
34,2/19/1999,8.021,1.4463,32.475,37.492,6.2539,1.1459,0.34654,3.3932,38.85,0.002666,181.07,1.12795,22.92,58.637,0.17861,1.7067,216.22,6.2303,0.73129,69.28399999999999,213.4556,42.422,0.71129,1748.8,37.749,120.97,0.71081,0.30458,36.433,0.3905,9.9353,9.5901,1.8465,0.08481799999999999,51.248000000000005,34.173,2.6998,0.9031600000000001,5.9243,1.7664,0.23921399999999998,289.1,14.007,7.7458,226.73,71.546,63.691,0.9999299999999999,1.00129,1.925,0.6150399999999999,1.7533,1.4903,495.61,8.2794,0.51667,0.0034771,0.17861
35,2/22/1999,8.0647,1.4483,33.144,37.646,6.2549,1.1561,0.35026999999999997,3.4057,39.153,0.0026809,181.65,1.12947,22.97,58.637,0.18048,1.7108,216.22,6.1954,0.73149,69.361,213.743,42.378,0.71358,1754.4,37.8,120.32,0.70985,0.30507,36.55,0.38997,9.9257,9.6443,1.844,0.08354199999999999,51.278,34.228,2.6999,0.90605,5.9433,1.7721,0.239871,291.43,14.015,7.7474,227.17,72.344,63.244,0.9999299999999999,1.00264,1.9399,0.61546,1.7657,1.4968,494.32,8.2788,0.51899,0.0034896999999999997,0.18048
36,2/23/1999,8.0897,1.4502,33.045,37.556,6.2541,1.16,0.35181,3.4208,39.004,0.0026093,182.35,1.12716,22.813000000000002,58.637,0.18173,1.7226,216.22,6.2306,0.73393,69.255,213.3045,42.433,0.71634,1761.2,37.722,121.38,0.71043,0.30458,36.692,0.39174000000000003,9.9508,9.6805,1.8614,0.080386,51.183,34.421,2.7,0.9095700000000001,5.9664,1.7790000000000001,0.239839,295.07,14.013,7.7464,226.87,72.369,62.403999999999996,0.9999299999999999,1.0005899999999999,2.0401,0.61961,1.7619999999999998,1.4966,495.07,8.2777,0.52031,0.0034847999999999997,0.18173
37,2/24/1999,8.1446,1.4513,33.148,37.55,6.2546,1.1562,0.35224,3.4238,39.046,0.0026026,182.67,1.12741,22.838,58.637,0.18184,1.7251,216.22,6.2028,0.7358100000000001,69.444,213.3513,42.55,0.7176100000000001,1764.3,37.73,121.94,0.70948,0.30438000000000004,36.757,0.39321,9.9377,9.6497,1.8822,0.080064,51.147,34.663000000000004,2.6997,0.91117,5.9769,1.7821,0.237121,292.64,14.005999999999998,7.7447,228.71,72.083,62.333999999999996,0.9999299999999999,1.00081,2.0099,0.6260600000000001,1.7624,1.4986,497.05,8.2796,0.5229199999999999,0.0034794000000000005,0.18184
38,2/25/1999,8.1039,1.4340000000000002,33.049,37.493,6.2529,1.1551,0.35131,3.4291,39.048,0.0026486,181.12,1.12886,22.888,58.637,0.18261,1.7253,216.22,6.1684,0.73072,69.547,213.6257,42.57,0.71149,1749.2,37.779,119.22,0.70821,0.30393000000000003,36.443000000000005,0.39081,9.9847,9.6457,1.8971,0.079302,51.196999999999996,34.393,2.6998,0.9034,5.9259,1.7669,0.239762,291.97,14.007,7.7454,229.34,72.14699999999999,62.26,0.99987,1.00209,2.04,0.62255,1.7647,1.5057,499.07,8.2776,0.5261,0.0034869,0.18261
39,2/26/1999,8.1879,1.4487,33.079,37.34,6.2548,1.1593,0.3548,3.4749,38.961,0.0026299,182.37,1.1240700000000001,23.0,58.637,0.18079,1.7229,216.22,6.1855,0.73169,69.53,212.7197,42.703,0.71642,1761.4,37.619,118.6,0.71131,0.30482,36.696,0.3922,9.9302,9.669,1.9026,0.081235,51.236999999999995,34.292,2.7,0.90966,5.9670000000000005,1.7791,0.24041500000000002,293.1,13.944,7.7462,229.86,72.193,62.228,0.9996,0.99784,2.07,0.6238199999999999,1.7642,1.5074,504.48,8.2779,0.52137,0.0034779000000000003,0.18079
40,3/1/1999,8.2721,1.4629,33.006,37.271,6.2235,1.1582,0.35670999999999997,3.4153,38.959,0.0026459,184.08,1.1362,23.248,58.637,0.17915,1.7245,216.22,6.1731,0.73465,69.539,215.0152,42.515,0.72313,1777.9,38.025,119.82,0.71265,0.30498000000000003,37.039,0.39455999999999997,9.9083,9.6815,1.9089,0.081433,51.328,34.546,2.6997,0.9181799999999999,6.0229,1.7958,0.23647600000000002,293.77,13.933,7.7462,232.05,72.21,62.9,0.99961,1.00861,2.0102,0.62233,1.7832,1.5229,502.28,8.2766,0.527,0.0035192,0.17915
41,3/2/1999,8.2385,1.4583,33.079,37.549,6.2219,1.1626,0.35601,3.3944,39.004,0.0026639,183.44,1.12517,22.863000000000003,58.637,0.18797,1.7346,216.22,6.2423,0.73416,69.597,212.9276,42.458,0.7206199999999999,1771.7,37.466,120.44,0.71106,0.3043,36.911,0.39288,9.9542,9.7063,1.8929,0.078989,51.23,34.374,2.6998,0.915,6.002000000000001,1.7896,0.2375,294.97,13.945,7.7472,231.09,72.415,62.913999999999994,0.99987,0.99882,2.1499,0.61962,1.7839,1.52,502.31,8.2789,0.53137,0.0034863,0.18797
42,3/3/1999,8.2585,1.4605,33.102,37.611,6.2225,1.1649,0.35746,3.3971,39.094,0.0026986999999999996,184.15,1.12713,22.943,58.637,0.19058,1.7352,216.22,6.2377,0.73632,69.59899999999999,213.2989,42.535,0.72342,1778.6,37.531,121.67,0.71173,0.3048,37.054,0.39403,9.9544,9.7199,1.8868,0.077399,51.104,34.537,2.6998,0.91855,6.0253,1.7965,0.237481,294.79,13.945,7.7473,233.12,72.37,63.067,0.9998,1.0005600000000001,2.1783,0.6197699999999999,1.787,1.527,500.0,8.2764,0.5301,0.0034875,0.19058
43,3/4/1999,8.2722,1.4694,33.175,37.804,6.2236,1.1691,0.35922,3.3966,39.203,0.0026989,185.21,1.1294899999999999,23.070999999999998,58.637,0.19025999999999998,1.7352,216.22,6.2338,0.7396699999999999,69.653,213.7451,42.501999999999995,0.72756,1788.8,37.609,123.51,0.71275,0.30541999999999997,37.266,0.39611999999999997,9.9439,9.7345,1.8935,0.075075,50.898,34.604,2.6998,0.92381,6.0598,1.8068,0.23760100000000003,297.12,13.943,7.751,235.58,72.777,63.478,0.99987,1.00265,2.1151,0.62238,1.7907,1.5254,496.55,8.2767,0.53401,0.0034814,0.19025999999999998
